name,bio,followCount,followingCount,isVerified,likesCount,videoCount,videoID,musicID,description,hashtags,numViews,numComments,numLikes,numShares,text,numLikes_1,numReplies,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7298413049021467937,7296885470645504002,I'm Obsessed  @Henry Moodie <33 #henrymoodie #youwerethereforme #drunktext #eighteen #pickupthephone #closure #fightorflight #singer #songs #music #viral #henry #mood #singing #fyp #foryou #fypシ,"['music', 'mood', 'singing', 'henry', 'viral', 'drunktext', 'songs', 'singer', 'foryou', 'pickupthephone', 'eighteen', 'fyp', 'closure', 'fightorflight', 'youwerethereforme', 'fypシ', 'henrymoodie']",450,3,0,0,caught me,0,0,1,51,83.1,20,60.65,20.23,25.5,35.29,49.02,19.61,13.73,3.92,3.92,3.92,0,0,0,0,0,3.92,0,7.84,3.92,1.96,1.96,0,0,7.84,0,3.92,0,0,0,0,5.88,0,5.88,5.88,0,0,0,0,0,0,11.76,3.92,3.92,3.92,0,0,0,0,0,0,3.92,3.92,0,0,3.92,0,0,0,0,0,0,0,0,0,0,0,11.76,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,5.88,21.57,1.96,3.92,3.92,0,11.76,0,1.96,1.96,3.92,0,0,0,0,0,0,147.06,0,33.33,0,3.92,68.63,41.18,1.96
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7298413049021467937,7296885470645504002,I'm Obsessed  @Henry Moodie <33 #henrymoodie #youwerethereforme #drunktext #eighteen #pickupthephone #closure #fightorflight #singer #songs #music #viral #henry #mood #singing #fyp #foryou #fypシ,"['music', 'mood', 'singing', 'henry', 'viral', 'drunktext', 'songs', 'singer', 'foryou', 'pickupthephone', 'eighteen', 'fyp', 'closure', 'fightorflight', 'youwerethereforme', 'fypシ', 'henrymoodie']",450,3,0,0,,0,0,1,49,86.45,28.8,37.24,20.23,24.5,36.73,46.94,16.33,12.24,2.04,2.04,2.04,0,0,0,0,0,4.08,0,8.16,4.08,2.04,2.04,0,0,6.12,0,4.08,0,0,0,0,6.12,0,6.12,6.12,0,0,0,0,0,0,12.24,4.08,4.08,4.08,0,0,0,0,0,0,4.08,4.08,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,12.24,12.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12,20.41,2.04,2.04,4.08,0,12.24,0,2.04,0,4.08,0,0,0,0,0,0,153.06,0,34.69,0,4.08,71.43,42.86,2.04
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7298393101226364193,7298393122195966753,life wouldnt be the same without adele’s music🤍 also ur the absolute g.o.a.t @nataliejanesings #fyp #setfiretotherain #adele #singing,"['adele', 'singing', 'setfiretotherain', 'fyp']","36,928",263,59,20,So good!,59,4,1,37,66.85,25.5,20.17,99,18.5,24.32,59.46,43.24,32.43,2.7,2.7,0,0,2.7,0,0,0,8.11,8.11,2.7,8.11,5.41,10.81,5.41,2.7,10.81,5.41,0,0,0,0,0,8.11,0,8.11,0,0,2.7,0,0,5.41,0,8.11,8.11,0,2.7,2.7,0,0,0,0,0,5.41,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,8.11,8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.51,16.22,0,2.7,5.41,0,8.11,0,2.7,0,2.7,0,2.7,2.7,0,0,0,70.27,8.11,10.81,0,8.11,24.32,18.92,5.41
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7298393101226364193,7298393122195966753,life wouldnt be the same without adele’s music🤍 also ur the absolute g.o.a.t @nataliejanesings #fyp #setfiretotherain #adele #singing,"['adele', 'singing', 'setfiretotherain', 'fyp']","36,928",263,29,20,legend!!,29,0,1,36,79.79,25.13,22.12,99,18,25,58.33,41.67,30.56,2.78,2.78,0,0,2.78,0,0,0,8.33,8.33,2.78,8.33,5.56,8.33,2.78,2.78,11.11,5.56,0,0,0,0,0,8.33,0,8.33,0,0,2.78,0,0,5.56,0,8.33,8.33,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,2.78,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,16.67,0,2.78,5.56,0,8.33,0,2.78,0,2.78,0,2.78,2.78,0,0,0,75,8.33,11.11,0,11.11,25,19.44,5.56
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7298393101226364193,7298393122195966753,life wouldnt be the same without adele’s music🤍 also ur the absolute g.o.a.t @nataliejanesings #fyp #setfiretotherain #adele #singing,"['adele', 'singing', 'setfiretotherain', 'fyp']","36,928",263,18,20,your voice is angelic i could listen to this all day 🫶🏽,18,0,1,46,60.52,40.06,17.84,84.9,23,21.74,65.22,54.35,39.13,8.7,6.52,2.17,0,4.35,0,0,2.17,13.04,6.52,2.17,8.7,8.7,6.52,2.17,2.17,15.22,6.52,4.35,0,0,0,0,10.87,2.17,8.7,0,0,4.35,0,0,4.35,0,4.35,4.35,0,0,0,0,0,0,0,0,6.52,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,8.7,6.52,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.87,15.22,2.17,2.17,4.35,0,8.7,0,4.35,0,4.35,0,2.17,2.17,0,0,0,54.35,6.52,8.7,0,4.35,19.57,15.22,6.52
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7298393101226364193,7298393122195966753,life wouldnt be the same without adele’s music🤍 also ur the absolute g.o.a.t @nataliejanesings #fyp #setfiretotherain #adele #singing,"['adele', 'singing', 'setfiretotherain', 'fyp']","36,928",263,12,20,incredible 😭,12,1,1,36,79.79,25.13,22.12,99,18,27.78,58.33,44.44,30.56,2.78,2.78,0,0,2.78,0,0,0,8.33,8.33,2.78,8.33,5.56,8.33,2.78,2.78,11.11,8.33,0,0,0,0,0,8.33,0,8.33,0,0,2.78,0,0,5.56,0,8.33,8.33,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,2.78,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,16.67,0,2.78,5.56,0,8.33,0,2.78,0,2.78,0,2.78,2.78,0,0,0,69.44,8.33,11.11,0,5.56,25,19.44,8.33
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7298393101226364193,7298393122195966753,life wouldnt be the same without adele’s music🤍 also ur the absolute g.o.a.t @nataliejanesings #fyp #setfiretotherain #adele #singing,"['adele', 'singing', 'setfiretotherain', 'fyp']","36,928",263,7,20,Wish i could sing like you🥺your music is amazing since day one🥰,7,0,1,48,62.1,64.67,15.38,99,24,20.83,68.75,54.17,39.58,8.33,8.33,2.08,0,6.25,0,0,0,10.42,6.25,4.17,10.42,8.33,6.25,4.17,2.08,16.67,4.17,4.17,0,0,0,0,12.5,0,12.5,0,2.08,6.25,0,0,4.17,0,8.33,8.33,0,2.08,2.08,0,0,0,0,0,8.33,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,10.42,10.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,12.5,16.67,0,2.08,4.17,0,10.42,0,6.25,0,4.17,2.08,2.08,2.08,0,0,0,52.08,6.25,8.33,0,4.17,18.75,14.58,8.33
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7297653490791271712,7297653555874958113,if u fancy watching a food-fight feel free to go watch the fight or flight music vidddd #fyp #newmusic #singer #fightorflight #singing,"['singing', 'newmusic', 'singer', 'fyp', 'fightorflight']","19,617",180,48,18,who’s streamed fight or flight today???,48,9,1,43,81.67,40.06,96.19,20.23,21.5,23.26,72.09,44.19,25.58,4.65,4.65,0,0,2.33,0,0,0,4.65,4.65,2.33,6.98,2.33,2.33,6.98,0,13.95,4.65,0,0,0,0,0,9.3,0,9.3,2.33,0,0,6.98,0,6.98,0,18.6,9.3,9.3,0,0,0,0,0,0,0,13.95,9.3,0,0,9.3,0,0,4.65,0,0,0,0,0,0,0,0,6.98,6.98,0,0,0,0,2.33,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,16.28,27.91,4.65,9.3,6.98,4.65,6.98,2.33,2.33,0,6.98,0,2.33,2.33,0,0,0,67.44,0,11.63,6.98,4.65,25.58,18.6,2.33
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7297653490791271712,7297653555874958113,if u fancy watching a food-fight feel free to go watch the fight or flight music vidddd #fyp #newmusic #singer #fightorflight #singing,"['singing', 'newmusic', 'singer', 'fyp', 'fightorflight']","19,617",180,19,18,the best bridge ever,19,1,1,41,92.5,40.06,94.28,58.42,20.5,21.95,70.73,48.78,26.83,2.44,2.44,0,0,2.44,0,0,0,7.32,7.32,2.44,7.32,0,4.88,4.88,0,12.2,7.32,0,2.44,0,2.44,0,9.76,2.44,7.32,2.44,0,0,4.88,0,4.88,0,17.07,9.76,7.32,0,0,0,0,0,0,0,9.76,7.32,0,0,7.32,0,0,2.44,0,0,0,0,0,0,0,0,7.32,7.32,0,0,0,0,2.44,0,0,0,0,0,0,2.44,0,0,0,0,0,0,0,0,0,0,17.07,26.83,4.88,7.32,7.32,4.88,7.32,2.44,4.88,0,4.88,0,2.44,2.44,0,0,0,60.98,0,12.2,0,4.88,24.39,19.51,2.44
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7297653490791271712,7297653555874958113,if u fancy watching a food-fight feel free to go watch the fight or flight music vidddd #fyp #newmusic #singer #fightorflight #singing,"['singing', 'newmusic', 'singer', 'fyp', 'fightorflight']","19,617",180,15,18,legendddd,15,0,1,38,92.7,40.06,93.14,61.63,19,26.32,68.42,44.74,23.68,2.63,2.63,0,0,2.63,0,0,0,5.26,5.26,2.63,7.89,0,2.63,5.26,0,13.16,5.26,0,0,0,0,0,7.89,0,7.89,2.63,0,0,5.26,0,5.26,0,18.42,10.53,7.89,0,0,0,0,0,0,0,10.53,7.89,0,0,7.89,0,0,2.63,0,0,0,0,0,0,0,0,7.89,7.89,0,0,0,0,2.63,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,15.79,28.95,5.26,7.89,7.89,5.26,7.89,2.63,2.63,0,5.26,0,2.63,2.63,0,0,0,65.79,0,13.16,0,5.26,26.32,21.05,2.63
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7297653490791271712,7297653555874958113,if u fancy watching a food-fight feel free to go watch the fight or flight music vidddd #fyp #newmusic #singer #fightorflight #singing,"['singing', 'newmusic', 'singer', 'fyp', 'fightorflight']","19,617",180,6,18,Henry’s stylist for this music video needs a raise,6,0,1,46,94.33,40.06,74.45,53.96,23,21.74,69.57,45.65,26.09,4.35,2.17,0,0,2.17,0,0,2.17,8.7,6.52,2.17,8.7,0,2.17,4.35,0,13.04,4.35,0,0,0,0,0,8.7,0,8.7,2.17,0,2.17,4.35,0,4.35,0,15.22,8.7,6.52,0,0,0,0,0,0,0,8.7,6.52,0,0,6.52,0,0,2.17,0,0,0,0,0,0,0,0,8.7,8.7,0,0,0,0,2.17,0,0,0,0,0,0,2.17,0,2.17,0,0,0,0,0,0,0,0,13.04,28.26,4.35,8.7,6.52,4.35,8.7,2.17,2.17,0,6.52,0,2.17,2.17,0,0,0,56.52,0,10.87,0,4.35,23.91,17.39,2.17
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7297653490791271712,7297653555874958113,if u fancy watching a food-fight feel free to go watch the fight or flight music vidddd #fyp #newmusic #singer #fightorflight #singing,"['singing', 'newmusic', 'singer', 'fyp', 'fightorflight']","19,617",180,3,18,Omgg love this song 😫😍.. noo every song that Henry moodie makes is just perfect ❤️,3,0,1,51,79.1,40.06,60.65,95.42,17,19.61,70.59,47.06,27.45,5.88,1.96,0,0,1.96,0,0,3.92,9.8,3.92,1.96,5.88,1.96,3.92,3.92,0,13.73,5.88,1.96,0,0,0,0,11.76,1.96,9.8,1.96,1.96,0,3.92,1.96,3.92,0,17.65,11.76,5.88,1.96,1.96,0,0,0,0,0,9.8,7.84,0,0,5.88,0,0,1.96,0,0,0,0,0,0,0,0,9.8,9.8,0,0,0,0,1.96,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,15.69,25.49,3.92,5.88,5.88,3.92,9.8,1.96,1.96,0,7.84,0,1.96,1.96,0,0,0,52.94,3.92,9.8,0,3.92,19.61,15.69,7.84
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7297280110850346273,7292418940696742689,fight or flight is outtttt!!!!! my dog says if you stream it you get 5 years good luck #fyp #newmusic #singer #fightorflight #iwroteasong,"['newmusic', 'singer', 'fyp', 'iwroteasong', 'fightorflight']","25,288",322,95,41,i’m so happy this song is finally out i could screeeaaam🤗,95,4,1,49,18.12,28.8,87.61,20.23,16.33,20.41,67.35,44.9,36.73,14.29,10.2,6.12,0,4.08,0,0,4.08,4.08,0,4.08,6.12,8.16,6.12,6.12,0,12.24,2.04,2.04,0,0,0,0,6.12,0,6.12,0,0,2.04,4.08,0,4.08,0,12.24,6.12,6.12,4.08,4.08,0,0,0,0,0,12.24,8.16,0,0,6.12,0,2.04,4.08,0,0,0,0,0,0,0,0,2.04,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,2.04,0,12.24,12.24,0,4.08,6.12,0,2.04,0,6.12,0,10.2,0,0,0,0,0,0,61.22,0,10.2,0,14.29,22.45,14.29,4.08
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7297280110850346273,7292418940696742689,fight or flight is outtttt!!!!! my dog says if you stream it you get 5 years good luck #fyp #newmusic #singer #fightorflight #iwroteasong,"['newmusic', 'singer', 'fyp', 'iwroteasong', 'fightorflight']","25,288",322,37,41,ITS FINALLY OUT YAY,37,2,1,42,49.68,54.27,92.84,20.23,14,21.43,64.29,40.48,30.95,11.9,7.14,2.38,0,4.76,0,0,4.76,4.76,0,4.76,7.14,2.38,4.76,4.76,0,7.14,0,2.38,0,0,0,0,4.76,0,4.76,0,0,0,4.76,0,4.76,0,14.29,7.14,7.14,4.76,4.76,0,0,0,0,0,14.29,9.52,0,0,7.14,0,2.38,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,2.38,0,14.29,11.9,0,4.76,7.14,0,0,0,7.14,0,7.14,0,2.38,0,2.38,0,0,69.05,0,11.9,0,16.67,23.81,16.67,2.38
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7297280110850346273,7292418940696742689,fight or flight is outtttt!!!!! my dog says if you stream it you get 5 years good luck #fyp #newmusic #singer #fightorflight #iwroteasong,"['newmusic', 'singer', 'fyp', 'iwroteasong', 'fightorflight']","25,288",322,37,41,petition for u to bring ur dog on tour??,37,1,1,47,67.32,91.15,71.66,4.04,15.67,19.15,61.7,40.43,31.91,12.77,10.64,2.13,0,8.51,0,0,2.13,2.13,0,4.26,10.64,2.13,2.13,4.26,0,8.51,0,2.13,0,0,0,0,4.26,0,4.26,0,0,0,4.26,0,4.26,0,10.64,4.26,6.38,2.13,2.13,0,0,0,0,0,19.15,10.64,0,0,6.38,0,2.13,8.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,2.13,0,12.77,10.64,0,6.38,4.26,0,0,0,4.26,0,6.38,0,4.26,4.26,0,0,0,65.96,0,10.64,4.26,14.89,21.28,14.89,2.13
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7297280110850346273,7292418940696742689,fight or flight is outtttt!!!!! my dog says if you stream it you get 5 years good luck #fyp #newmusic #singer #fightorflight #iwroteasong,"['newmusic', 'singer', 'fyp', 'iwroteasong', 'fightorflight']","25,288",322,11,41,ABSOLUTE TUNEEEE,11,1,1,40,54.7,54.96,78.67,2.86,13.33,25,60,35,25,10,7.5,2.5,0,5,0,0,2.5,2.5,0,5,5,2.5,2.5,5,0,7.5,2.5,2.5,0,0,0,0,5,0,5,0,0,0,5,0,5,0,12.5,5,7.5,2.5,2.5,0,0,0,0,0,15,10,0,0,7.5,0,2.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,2.5,0,12.5,10,0,5,5,0,0,0,5,0,7.5,0,0,0,0,0,0,72.5,0,12.5,0,17.5,25,17.5,2.5
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7297280110850346273,7292418940696742689,fight or flight is outtttt!!!!! my dog says if you stream it you get 5 years good luck #fyp #newmusic #singer #fightorflight #iwroteasong,"['newmusic', 'singer', 'fyp', 'iwroteasong', 'fightorflight']","25,288",322,9,41,the bridge is bridging🌁🌉,9,0,1,42,56.86,54.27,72.58,3.2,14,21.43,59.52,35.71,28.57,9.52,7.14,2.38,0,4.76,0,0,2.38,4.76,2.38,4.76,4.76,4.76,2.38,4.76,0,9.52,0,2.38,0,0,0,0,4.76,0,4.76,0,0,0,4.76,0,4.76,0,11.9,4.76,7.14,2.38,2.38,0,0,0,0,0,14.29,9.52,0,0,7.14,0,2.38,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,2.38,0,11.9,9.52,0,4.76,4.76,0,0,0,4.76,0,9.52,0,0,0,0,0,0,69.05,0,11.9,0,16.67,23.81,16.67,7.14
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7297006680389225760,7292418940696742689,Fight or Flight is out now!!! @Henry Moodie  #henrymoodie #fightorflight #fyp #fyy #singer #singing #song #newmusic #newsong #mood,"['song', 'mood', 'singing', 'newsong', 'newmusic', 'singer', 'fyp', 'fightorflight', 'fyy', 'henrymoodie']",55,5,1,0,best song ever😭,1,1,1,41,81.21,26.81,75.67,3.01,13.67,26.83,56.1,26.83,19.51,0,0,0,0,0,0,0,0,0,0,2.44,7.32,2.44,7.32,2.44,0,7.32,2.44,0,2.44,0,2.44,0,4.88,2.44,2.44,0,0,0,2.44,0,2.44,0,17.07,4.88,7.32,4.88,0,0,0,0,0,0,7.32,7.32,0,0,7.32,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.63,24.39,0,4.88,7.32,0,12.2,0,7.32,0,7.32,0,0,0,0,0,0,117.07,0,24.39,0,12.2,48.78,31.71,4.88
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7297006680389225760,7292418940696742689,Fight or Flight is out now!!! @Henry Moodie  #henrymoodie #fightorflight #fyp #fyy #singer #singing #song #newmusic #newsong #mood,"['song', 'mood', 'singing', 'newsong', 'newmusic', 'singer', 'fyp', 'fightorflight', 'fyy', 'henrymoodie']",55,5,1,0,oh yeahhh i love this song so much 😭,1,0,1,46,66.69,18.24,60.36,20.23,15.33,23.91,58.7,30.43,23.91,4.35,2.17,2.17,0,0,0,0,2.17,4.35,0,2.17,6.52,2.17,6.52,4.35,0,6.52,2.17,2.17,0,0,0,0,2.17,0,2.17,0,0,0,2.17,0,2.17,0,17.39,6.52,6.52,6.52,2.17,0,0,0,0,0,8.7,8.7,0,0,6.52,0,0,0,0,0,0,0,0,0,0,0,10.87,10.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04,21.74,0,4.35,6.52,0,10.87,0,4.35,0,6.52,0,2.17,0,0,2.17,0,104.35,0,21.74,0,10.87,43.48,28.26,4.35
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7297006680389225760,7292418940696742689,Fight or Flight is out now!!! @Henry Moodie  #henrymoodie #fightorflight #fyp #fyy #singer #singing #song #newmusic #newsong #mood,"['song', 'mood', 'singing', 'newsong', 'newmusic', 'singer', 'fyp', 'fightorflight', 'fyy', 'henrymoodie']",55,5,0,0,,0,0,1,38,85.45,25.84,70.28,2.53,12.67,28.95,52.63,23.68,18.42,0,0,0,0,0,0,0,0,0,0,2.63,7.89,2.63,5.26,2.63,0,7.89,0,0,0,0,0,0,2.63,0,2.63,0,0,0,2.63,0,2.63,0,18.42,5.26,7.89,5.26,0,0,0,0,0,0,7.89,7.89,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,10.53,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.16,23.68,0,5.26,7.89,0,10.53,0,5.26,0,7.89,0,0,0,0,0,0,126.32,0,26.32,0,13.16,52.63,34.21,2.63
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7297006680389225760,7292418940696742689,Fight or Flight is out now!!! @Henry Moodie  #henrymoodie #fightorflight #fyp #fyy #singer #singing #song #newmusic #newsong #mood,"['song', 'mood', 'singing', 'newsong', 'newmusic', 'singer', 'fyp', 'fightorflight', 'fyy', 'henrymoodie']",55,5,0,0,,0,0,1,38,85.45,25.84,70.28,2.53,12.67,28.95,52.63,23.68,18.42,0,0,0,0,0,0,0,0,0,0,2.63,7.89,2.63,5.26,2.63,0,7.89,0,0,0,0,0,0,2.63,0,2.63,0,0,0,2.63,0,2.63,0,18.42,5.26,7.89,5.26,0,0,0,0,0,0,7.89,7.89,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,10.53,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.16,23.68,0,5.26,7.89,0,10.53,0,5.26,0,7.89,0,0,0,0,0,0,126.32,0,26.32,0,13.16,52.63,34.21,2.63
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7297006680389225760,7292418940696742689,Fight or Flight is out now!!! @Henry Moodie  #henrymoodie #fightorflight #fyp #fyy #singer #singing #song #newmusic #newsong #mood,"['song', 'mood', 'singing', 'newsong', 'newmusic', 'singer', 'fyp', 'fightorflight', 'fyy', 'henrymoodie']",55,5,0,0,Love your music!! Henry ❤️,0,0,1,42,81.45,54.27,56.69,20.23,10.5,26.19,54.76,23.81,19.05,2.38,2.38,0,0,2.38,0,0,0,2.38,0,2.38,7.14,2.38,4.76,2.38,0,7.14,0,0,0,0,0,0,2.38,0,2.38,0,0,0,2.38,0,2.38,0,19.05,7.14,7.14,7.14,2.38,0,0,0,0,0,11.9,9.52,0,0,7.14,0,0,2.38,0,0,0,0,0,0,0,0,11.9,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,23.81,0,4.76,7.14,0,11.9,0,4.76,0,7.14,0,0,0,0,0,0,119.05,0,23.81,0,16.67,47.62,30.95,4.76
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7296914490539494689,7292838335914593057,release party on live? #newmusic #fightorflight,"['newmusic', 'fightorflight']","29,019",412,74,18,sleep? nah Henry’s live is more important,74,5,1,25,89.52,19.67,85.71,20.23,6.25,28,68,40,28,0,0,0,0,0,0,0,0,4,0,4,12,4,4,0,4,12,8,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,16,8,8,0,0,0,0,0,0,0,12,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,4,16,0,0,0,4,0,8,0,4,4,0,0,0,60,0,8,8,8,20,16,4
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7296914490539494689,7292838335914593057,release party on live? #newmusic #fightorflight,"['newmusic', 'fightorflight']","29,019",412,47,18,Definitely staying up til midnight,47,0,1,23,97.2,40.06,99,1,7.67,39.13,69.57,39.13,30.43,0,0,0,0,0,0,0,0,0,0,4.35,21.74,0,8.7,4.35,0,8.7,0,0,4.35,4.35,0,0,4.35,0,4.35,0,0,0,0,4.35,0,0,13.04,4.35,8.7,0,0,0,0,0,0,0,13.04,13.04,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,4.35,4.35,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.39,26.09,0,4.35,21.74,0,0,0,13.04,0,4.35,0,0,0,0,0,0,56.52,0,8.7,4.35,8.7,17.39,17.39,4.35
Henry Moodie,"orbit out nov 24th, pre save now🪐
tour tickets below!!","5,764,365",479,True,"105,660,888",573,7296914490539494689,7292838335914593057,release party on live? #newmusic #fightorflight,"['newmusic', 'fightorflight']","29,019",412,8,18,love you so much😍😘😍😘❤,8,0,1,22,81.89,86.82,79.84,20.23,7.33,27.27,68.18,36.36,31.82,4.55,4.55,0,0,4.55,0,0,0,4.55,0,4.55,13.64,0,9.09,4.55,0,4.55,4.55,4.55,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,18.18,9.09,9.09,4.55,4.55,0,0,0,0,0,22.73,18.18,0,0,9.09,0,0,4.55,0,0,0,0,0,0,0,0,4.55,4.55,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.73,18.18,0,4.55,13.64,0,0,0,4.55,0,4.55,0,0,0,0,0,0,59.09,0,9.09,4.55,9.09,18.18,18.18,22.73
